artist,title,key,song_url,artist_url
Gomez,See The World,37309138,9678aebef77e62827be16a4bc02d233fe1775746,70d6ff0739947e15624c0c47f2f033076a538768
Travis Scott,SICKO MODE,12088457,1c3c01c64477b356e28a652b6447f4ef96689a71,fec51156ed94b7ee30fbd4c7fd29b4a840e7daec
Harry Styles,Sign of the Times,21190027,af237206f611b722f48620ece049aff3b8650e77,e27dfe02e013177159ab9e926f3fc50f1426a8ac
Billie Eilish,Six Feet Under,38874361,969a513d6ce51a0db0e457c5059426fd2d070800,bcf71477d890a736eb769dc5f8af4e7d28278824
Gramatik,Skylight,27065072,3757e4797697881e70d57f6cd42d25d9d803d9b0,6532697d47183c10750b51fe4b5e32943a96d4fd
AJ Mitchell,Slow Dance,92312018,23a45aa698c2ae20a755154c6459ea527f267efd,0c85b010db31754562ed02a585b362f9f7b4c2bb
NOTD,So Close,51923978,43f9160e3d3cef5812bb1a778d1c3d759ae8b29e,20eef23c4d2d3e4f159ac9a430d02fc81a106d2f
Gramatik,So Much for Love,72385121,0e09bde46d39adbb6afe38bcad022f05e5008812,6532697d47183c10750b51fe4b5e32943a96d4fd
AJR,Sober Up,99078920,45b0f423d8ac878570eefc58661cd143ecbab98b,c3c913b76f3c7f6de6c464ac1ae357a412adf79f
AJR,Sober Up (feat. Rivers Cuomo),88519510,910be8acd0681e84bf2f4347d927ef5f3f9bf861,c3c913b76f3c7f6de6c464ac1ae357a412adf79f
The Chainsmokers,Somebody,35065443,1d627a06c2751a6da95ad853a5187828bb446a51,bb65d69c25b6ce3c48d139812ba976a96df35446
Taylor Swift,Soon You’ll Get Better (feat. Dixie Chicks),87865210,bd4c233ba031821052021d78c63a87db2d45e931,62b33d12e2b9a033cf77585f6e3d4b2c6b3a63a1
Justin Bieber,Sorry,68478080,4b32ff10f00af6a41a9073aa55de37fed8620939,1b7682c463034f7cda95f6ac7a44385dd000422b
Timecop1983,Static,93064933,d581c07c1e927b6850426dbf0d6b18d8978ff994,012ecd119617ac24ab56620ace4b81735b172686
Bee Gees,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",51263247,2d39c6f01a8b9b17a0c65dc15b2860e11cd62401,1d5a05673975ba0c378cd280344e000b0b865620
Imagine Dragons,Stuck,57128020,e8bc2fa28ed8daed4e17bd75f2c639fee0755b90,15a0a3ffdcc83ce2f4e2c249f1f369cc63bfc147
Jonas Brothers,Sucker,31855277,8b304ee721be5f4235a67722670be137c785de1e,a6607686d8bb0913324c84360ee921e94c5aadf3
Bryan Adams,Summer Of '69 - MTV Unplugged Version,83612206,9dc96515fbfc9aee0065e580151e7b98d82d7d7a,3bad94091d5b5de72358736e1193b719a2886f0b
Max Manie,"Sunday - KlangTherapeuten ""Looking For Summer"" Remix",44660074,0c803717df18e9965a4fd422f57a5f616b21fa6d,9c33a1204a96f61b518bc04cd2ea2cd13ae8a4d8
Justin Timberlake,Supplies,61788495,717ef2ea9e762ec57351066f5639ded7d630e847,646fba36b604f30e0c59f9d1043ee0b105ccd5e0
Ava Max,Sweet but Psycho,65446946,9772598a67666a9b7184926c59fe15b9574c7e46,821291d5a220fcbe21ae90316405334c96a34fdb
DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",50398771,,
5 Seconds of Summer,Teeth,57289886,6a447204bb7c43f656c29552bfff9596eab37a02,81f45e1c43d961f38e0885e79db547b86d25d101
Ariana Grande,"thank u, next",64240166,7486ad655cea42de4b83edbef4e4e0a29cc26bd0,b1dfbe843b0b9f54ab2e588f33e7637d2dab065a
AllttA,That Good Ship,95799800,119162138a3df486ca1abd4cfbd0ccf3439a46c9,7886e77283859d10a57924b3085a8766d0d461ff
La Caution,Thé à la menthe (Instrumental),84509517,c2a021336c2cf5b3a60058a992e69e3158cec294,ab67616d0000b273ae14a5d6a8a3438a76cf4948
